a,e,i,aop,s,p,f,GDoP,HDoP,dV,T,Decomp
20983.477060651756,0.021786001585277312,53.480967048430685,59.945907132011236,6,9,0.03682763979121856,7.955415334331104,0.6556748772205789,0.018136410486925707,54.0,1.3439074325048241
22198.33970563202,0.0066271425670853,80.37034169850978,310.8172622905623,9,3,0.878010378029893,2.728728434584765,1.2943405977172338,0.01389858486893583,27.0,0.6241557644683599
21886.562894130868,0.021305607336148412,63.56267696089275,35.5280500105777,5,5,0.41025415752456645,2.773050536629424,1.2577521108922234,0.016560421609820325,25.0,0.5938604724024829
14398.123012918228,0.03988815195140906,31.255226405177744,69.90301383293077,5,7,0.9462255298444064,2.519214427430205,1.3046285133661186,0.011085397943170473,35.0,0.741861856454022
13502.900798451315,0.05486951011925755,52.15776452889998,317.258856507159,6,4,0.19119584265980633,6.967564530591926,2.136480439253451,0.006102373171243315,24.0,0.9645716647546736
19898.785355235475,0.04672992854654777,46.99630115133642,102.27998935641544,6,4,0.7259425949907157,3.485349719487708,1.6563582493195599,0.012650080153489644,24.0,0.640638465836311
14098.128768346076,0.03234900081782884,48.227667115823074,72.12640697190744,6,4,0.5639038201224725,4.009943647044916,1.927067886542389,0.006875987981862944,24.0,0.6913640600617397
22074.60685236268,0.01188923870245854,54.457004780898835,310.8172622905623,8,3,0.878010378029893,3.5126582315946235,1.6564767195223273,0.01100482551216971,24.0,0.6425919460633962
23651.739430460024,0.02327654673127225,44.65357159921869,88.57832642062182,6,10,0.03357872878254499,1.7347024247728533,0.6712538026294667,0.020051711733978413,60.0,1.0827433282404348
13538.267586238766,0.04948618013823166,81.70367666744718,349.0571205810313,6,6,0.5251950520341913,2.352840305511605,1.2075524636203356,0.013229600962729845,36.0,0.7457370982517134
13502.900798451315,0.11391765473855141,54.93222955942063,334.2251075553172,9,4,0.9155666679360634,2.288050166718419,1.0808692670214728,0.007988360582151669,36.0,0.7364433382424934
13243.905550070713,0.01611002619316309,33.113238285474324,36.04389594469717,8,5,0.02011815833473829,2.253650303189774,1.0279837777726482,0.009154512257080421,40.0,0.7969946741100582
14094.07368050224,0.024633830312800628,45.967653131954336,72.55509565492842,5,4,0.9877507684395809,5.809828910859039,3.1250440568380027,0.008038318447541439,20.0,0.8947421369486936
21504.73755738359,0.04209113397422115,52.4249633381773,93.18856777535274,6,8,0.025548424855553153,2.388842015196425,0.729054317155025,0.014685566231133068,48.0,0.9182522958749005
13199.434228997108,0.03524667807797754,31.213693354041723,320.7317488294691,7,6,0.08423689979919252,2.4322456185240373,1.0076754783166644,0.009736856454542819,42.0,0.836249125100281
12860.283219054727,0.018884917720770222,35.06907590370059,37.883597832616864,9,5,0.2671548617475032,2.053993257466451,0.9658756297690037,0.011711188908111379,45.0,0.866512447459731
13502.03463481861,0.049585196668130174,52.05479532848404,317.51273119182827,6,4,0.0007762839741398547,7.4101521663984915,2.1126553791571228,0.00608429050708256,24.0,1.0056098861426828
13177.02185052017,0.0823687221767323,40.882038254570375,126.23921342694854,7,5,0.08749190652874864,2.8524746440311377,1.1622788846533254,0.0114011762242935,35.0,0.7507937087937738
21231.092093125386,0.006843069810362999,53.480967048430685,59.945907132011236,6,8,0.013907038554327122,4.360625109268121,0.70496110304559,0.018282530021387022,48.0,1.0182613660122755
14037.293764091262,0.05113687162984751,52.10241167496653,259.52403360572174,6,4,0.18048481098164937,4.499505233634677,1.7454798011104218,0.007147086050211376,24.0,0.7218798784986974
13058.271031240967,0.037438666797310165,47.89301954159361,64.54841318919537,5,4,0.924182766412792,8.229465899660115,5.424180262891037,0.006147209986405536,20.0,1.3292081998185452
14001.119725765837,0.04899175960799826,49.48356699471909,36.04389594469717,7,5,0.019923850566354772,2.549498765622614,1.0600072963809977,0.01252570421431673,35.0,0.7314435347094552
13502.900798451315,0.036791066216422634,52.15776452889998,317.51273119182827,6,4,0.19119584265980633,6.578087577961073,2.1207768878183124,0.00621038364307976,24.0,0.9268633576595987
13243.905550070713,0.020283632203375528,35.06907590370059,36.04389594469717,7,5,0.004993190039462955,7.814807741110071,1.14503845535139,0.009754560980713735,35.0,1.1098427351257736
14037.293764091262,0.044902199255411,48.75195401392634,252.81060101231827,6,4,0.045751452183271674,5.484875194779475,1.8595325454026335,0.006405718569683155,24.0,0.8129471721674313
19360.702035103226,0.011925164551616678,46.74733850283086,321.1866339428997,6,3,0.4215574448411007,5.6524347835233915,2.479729510173332,0.00902695647707883,18.0,0.817424121550903
24546.952534700387,0.0010741260697865861,65.50097437746213,10.58203826519646,7,7,0.30179827445463325,1.4060174692566298,0.7016129851159166,0.02648198499010107,49.0,0.8922138054944255
24301.90895473195,0.02402210420524467,72.15316139875372,153.5072551451209,4,5,0.690681261038749,3.4198608042708014,1.633530792683394,0.021989094034346495,20.0,0.5821301107183747
17742.43792560666,0.02113369451299603,31.999579977020794,2.970069070564694,7,5,0.18439310475637977,2.301540653471018,1.1170356275989126,0.012021591786823032,35.0,0.7227745458182951
22074.60685236268,0.037362385082122425,54.457004780898835,332.16912493300913,9,3,0.044027999629841996,2.59855876463116,1.1858905309599168,0.011281335514241164,27.0,0.6124365142228968
10960.138333362693,0.0736429710484592,29.85843440588339,239.33284931431314,6,9,0.27737011991387495,2.1573472818590576,0.9263200747453424,0.012720760327667746,54.0,1.0151236817381446
14524.477974616804,0.01611002619316309,33.113238285474324,11.107890937569326,7,5,0.02011815833473829,2.925989956083756,1.1209134574684363,0.011140654426336325,35.0,0.7526350275700509
13237.321779839134,0.01765788721862868,32.57023269558835,36.12098077835007,7,7,0.15230586710252417,7.6457157279691135,0.8921123266871729,0.009961350517305005,49.0,1.2599823610887757
13243.905550070713,0.02045260446914835,36.711331126298305,47.973911737988374,7,8,0.004993190039462955,2.139760638131757,0.8340506760426957,0.010340351388593913,56.0,1.0421666953252324
14761.448066192228,0.050889357507738944,31.631963782498158,36.053046342473955,7,7,0.02019709342962961,2.729627005666171,0.8649924404831929,0.012055147434312782,49.0,0.9561011735539056
26652.792347686896,3.460536429185715e-05,67.37994813103678,298.13832125614,4,6,0.3019073845433022,2.6396593070680363,1.2514444083842144,0.026155152602001422,24.0,0.5706246584061303
21669.091627370206,0.019699541972270192,71.61555404269218,153.6067401317851,4,5,0.6558592250629096,3.644083570592927,1.740227235356214,0.012844091742999757,20.0,0.6059445663956524
11061.495663441958,0.026064585469352464,39.37890879717345,93.40665859856144,6,5,0.08068852772495422,5.038683608656057,2.111118388961143,0.006344744885422036,30.0,0.8525214633368835
21628.741923979826,0.04911242009150862,57.67399354987279,297.81210950277244,7,3,0.03865398118599944,3.5549211754639343,1.7067388184615404,0.00883634595815476,21.0,0.6092302769035419
19385.09824405473,0.01371516416254183,46.06233550848447,321.1866339428997,6,3,0.19995785155421492,6.212211929226118,2.535167119052394,0.009010703307003523,18.0,0.874115431029906
22074.60685236268,0.038076499670035714,54.457004780898835,310.8172622905623,9,3,0.878010378029893,2.4734573036949503,1.188155341832834,0.00994791547074945,27.0,0.6062012941353188
14306.057954569696,0.05525198881665893,27.35825985630772,256.1673303717951,6,10,0.27910127911952265,1.786983879243796,0.8279070060827172,0.009583772502246986,60.0,1.0924668216412838
15766.28933273543,0.056715699612398765,50.61204868972661,260.81520151808354,6,6,0.11045865875617707,2.404211140566693,0.9313932852159887,0.014271075152614117,36.0,0.7347327715675359
11061.495663441958,0.026070127949583088,39.37890879717345,93.40665859856144,6,4,0.08068852772495422,6.763806824226856,2.888082476767273,0.0063623208036927776,24.0,0.988815080926921
14037.293764091262,0.04996490145593038,52.18918438784819,259.52403360572174,6,4,0.156355287623604,4.484603933471287,1.7492163095678386,0.007143883439375846,24.0,0.7208049335282287
20728.393190038252,0.020259051285207073,47.91965346870919,298.76605356127726,6,10,0.035554495473640195,3.51875304988469,0.6296493544865558,0.017420107288031235,60.0,1.1601707992417687
14037.293764091262,0.04843795237311403,50.61250629251466,69.73393090118795,6,4,0.09469801330119296,4.834588825035929,1.758716563098461,0.007013230060675744,24.0,0.7508500409225278
17838.63867872226,0.004628401233868554,28.242337021075677,2.970069070564694,7,6,0.17084946568333054,2.304659225928425,1.1968800807770732,0.013232535191621684,42.0,0.84022165890614
13199.434228997108,0.005197673535276622,28.78863938422836,73.37295972610856,7,5,0.056012545637540045,5.970552065568111,1.2479822775414795,0.00906061831276048,35.0,0.9578757310003945
18796.653482903475,0.031321272113828104,49.83799274051474,295.5725147458736,3,6,0.593863523128777,4.422426818066851,2.1515393571123376,0.012786229907592867,18.0,0.6803140947074235
13427.824407778753,0.018884917720770222,35.06907590370059,36.04389594469717,8,6,0.008071450728327115,1.9314865092731401,0.8765844772977487,0.011704144153031552,48.0,0.9056232164148821
14680.817783821667,0.028519115563993357,49.5018359489326,79.03086632980204,6,10,0.01957088218350091,1.7648032430506984,0.6933802946990434,0.01275586810164934,60.0,1.0847676019361034
24746.216105704814,0.035386389101294706,68.61628032600896,326.5800786176429,6,3,0.12890033642853166,6.136919308532727,1.9988793520168688,0.017152662847562103,18.0,0.8323634240279875
13058.271031240967,0.041017783490278514,47.84422499476512,66.7190942852103,5,4,0.9218018165689068,6.867585802552508,3.322689860304509,0.006239993222868506,20.0,1.006764941431117
21628.741923979826,0.05213758115932325,57.67399354987279,297.81210950277244,7,3,0.23171326346948481,3.575493615979772,1.7031129026879883,0.008793479410034862,21.0,0.6106208872115675
22137.569351883794,0.05122927927351269,68.17977322813479,305.64820670655587,7,3,0.6444947122050106,3.8354243619779806,1.6693163771946002,0.010654673707961772,21.0,0.6293839304266685
14037.293764091262,0.038992942518415404,52.70304213465436,257.077289220682,6,4,0.08050583678977072,4.537594469497511,1.742942431601723,0.0069069830819941435,24.0,0.7249546536135242
13179.466843411927,0.031899601756521276,46.38005916661922,72.55509565492842,5,4,0.8001906222468391,5.873519000972406,3.2239125541554623,0.007045586593447374,20.0,0.9091233623949898
13243.905550070713,0.020283632203375528,35.06907590370059,36.04389594469717,7,5,0.012498561439647254,7.814807741110071,1.14503845535139,0.009754560980713735,35.0,1.1098427351257736
21698.219069300565,0.01229213130509147,58.769534960446144,122.0834276745319,5,5,0.9174317465364135,2.9566879144942937,1.3464768231992164,0.014195387586305019,25.0,0.6082780888632398
13109.585179230042,0.02118173418188997,22.722116424293244,2.970069070564694,8,5,0.14088122093842115,2.740904549376817,1.2217752982843137,0.009909933051186166,40.0,0.8282828141906747
14136.582222896319,0.035892362778878494,46.31601454470944,55.91874632902508,7,4,0.7792796566488952,4.1103301343163965,1.990383869168363,0.007438647460390774,28.0,0.7535696986850139
11464.307568233427,0.025612564890374015,31.097038455601982,231.0630684550906,6,9,0.4446810918462325,2.0770229088215224,0.8955489017482796,0.012318407465795371,54.0,1.010211514871813
15323.132129936997,0.020924603196818235,31.999579977020794,25.23456655730155,7,5,0.19649454090546176,2.4126814318179575,1.1203283021561476,0.010591024548006322,35.0,0.7279170378348252
21594.231081330687,0.04701057809337132,52.59261355824252,102.4906523000952,6,3,0.6512336518765927,7.994594541466295,5.215468331217411,0.00882705931140629,18.0,1.279816174502388
12301.96283396788,0.005257661760629079,32.53237680259529,321.0493051992764,8,6,0.056012545637540045,2.141990902159247,0.9386937050090207,0.009720383116569831,48.0,0.9174966761345262
26652.792347686896,6.66896184742978e-05,67.3298784991893,298.13832125614,4,8,0.3019073845433022,1.869475824039533,0.9200905289472521,0.027944965499058148,32.0,0.6459119885303422
15504.256539192813,0.02118173418188997,31.999579977020794,140.08238510947592,7,5,0.1512986378693384,2.4153574000664477,1.1183001280729994,0.010444818143062662,35.0,0.7279380352609989
10295.42065058165,0.018547894100102293,36.537502394242,304.1418601769353,6,10,0.36031050755452476,1.699090842432775,0.7865051444012241,0.01477695690792087,60.0,1.0870189585030658
20907.542987154844,0.020259051285207073,57.31363792635067,298.76605356127726,6,10,7.032950186397491e-05,5.679515929600576,0.6284255552419546,0.016653592645160562,60.0,1.2772714020585432
13199.434228997108,0.0014722024104475376,29.44234050186872,300.7661668177743,7,6,0.056012545637540045,2.6052967935540057,1.0159375966101254,0.009606689742810887,42.0,0.8444713372178966
13179.466843411927,0.024633830312800628,46.38005916661922,72.55509565492842,6,4,0.6546605518820618,3.991102332186712,1.8906801270505338,0.005690977908180943,24.0,0.6882416261130271
17349.73554791355,0.004982812216567323,28.78863938422836,320.7317488294691,7,6,0.056012545637540045,2.256779635931309,1.1459788311539565,0.012767465279465448,42.0,0.8355732370654675
20549.8800049689,0.010938618611394078,53.480967048430685,107.88299264262521,6,8,0.017794677217941757,2.91492248979008,0.7585899007168129,0.01832980223531597,48.0,0.9441158351953725
14349.763043116243,0.013686952672890659,32.89988756228366,265.21370501075,7,8,0.09039079266069526,1.7803556812592483,0.767609239916202,0.010778987509552179,56.0,1.0239893416397208
11077.625972824728,0.004077341782712643,26.986311717849766,179.46831208786193,6,10,0.2371813083977544,2.1474230887846706,0.8992776661436594,0.010500522569327991,60.0,1.1108350976059915
25471.104008899492,0.02675014548659141,48.832526116717034,92.69040589055477,6,3,0.4088665556485877,5.244112508941292,2.0622670544180517,0.019198203969876246,18.0,0.7505525233479587
13109.585179230042,0.02118173418188997,42.348453730981596,9.260768978560776,8,5,0.15815776329430342,2.139280706312633,0.9963432838113162,0.012531735760757844,40.0,0.7905554100412204
12996.181224139773,0.005257661760629079,32.53237680259529,336.9063026063162,8,6,0.0010804031879487197,2.123852828082003,0.9723778061420493,0.011723809699338852,48.0,0.9185048664053492
14027.864802983815,0.054925975449065516,54.956525020401095,252.43411503975267,6,4,0.20152174656166943,5.5620444879611455,1.652472445241132,0.009020743524385644,24.0,0.8108790209872088
13970.419206033079,0.05632312612631754,50.706542237948625,73.33740389198444,6,4,0.16381730334257674,4.152954981094714,1.690253198551535,0.007341010944484375,24.0,0.6914391995105553
18796.653482903475,0.031170281964741427,54.068507750585105,295.5725147458736,3,6,0.5867832455523612,4.508826438397998,2.088983591579853,0.012711444955142549,18.0,0.6838847766233195
14051.379660928096,0.011967359977303105,55.708655572022145,249.70410533417365,6,4,0.5212075654226502,3.588637878904921,1.6495174324111423,0.009504162589323129,24.0,0.6475844880452181
21669.091627370206,0.019699541972270192,65.77906986120327,155.68546795428912,5,5,0.5470209885637857,2.8090883268399995,1.3270959853479005,0.014228686520239665,25.0,0.5990128520283025
13199.434228997108,0.00716494240806329,30.34242847524042,72.9229533332065,7,5,0.013041367765097955,3.1884029971738554,1.2379472834751928,0.009201767193012106,35.0,0.7712470257496418
13502.900798451315,0.00945317102190513,52.425845003469654,9.125645140509732,6,4,0.6611836264304238,3.628673330500773,1.6734316787804873,0.00744360789509652,24.0,0.6515852073596236
21219.467717698462,0.007401201592446447,53.480967048430685,59.945907132011236,6,8,0.08948384108572252,4.427931702343805,0.7049529781731617,0.018272029473571507,48.0,1.0221599645665083
21789.583774490493,0.01243897819187325,48.12927710976068,298.76605356127726,6,10,0.035554495473640195,3.0199819689375293,0.6344240138460772,0.01478562720571524,60.0,1.1357199389893475
13544.255508907256,0.05632312612631754,50.706542237948625,302.49191890004084,8,4,0.16381730334257674,2.9355027198381336,1.3729695786237386,0.008014209607582472,32.0,0.7161463622562335
13237.321779839134,0.015949882821571087,32.57023269558835,33.43619887212309,6,7,0.14996899764789595,3.0118483238172287,1.1161296358420125,0.010000832378666186,42.0,0.8673622821587715
21774.271763312092,0.018701205647698053,28.78863938422836,34.46470542290581,8,6,0.05819992853634909,2.0052341277259105,1.0325579668452507,0.018452407151593422,48.0,0.9164448820051787
23147.458953082292,0.006124136146230592,53.480967048430685,60.062884430339885,6,9,0.057157214498706255,2.926882690160098,0.6612704093732864,0.020272516540032964,54.0,1.036119350909309
12995.41188495802,0.05539028406069956,29.85843440588339,72.93021896960614,5,10,0.12197856526831943,2.179080954113082,0.9316681662532633,0.010803004238374698,50.0,0.9506832521100546
21174.08289812966,0.006306028405739295,53.480967048430685,59.945907132011236,6,8,0.08948384108572252,4.293448315919523,0.7046599170850314,0.018590521154709147,48.0,1.0129350279498996
13544.255508907256,0.0575808507979447,50.95877402577713,302.49191890004084,6,5,0.16381730334257674,3.3901917462664777,1.4403953705317565,0.011386905207355153,30.0,0.7122085496276132
13976.99897901783,0.03751925464261853,46.54399371382956,47.18487145363247,8,4,0.7010463713784457,2.645821480958742,1.3049642961490187,0.010085234418083452,32.0,0.6988762362936602
13129.610397950804,0.012877336680832088,42.303036055639105,26.426609462112264,7,7,0.12638916334626543,2.37344497808434,0.9517772499060989,0.011317641306480266,49.0,0.9437114517040329
13237.321779839134,0.015949882821571087,32.57023269558835,38.572431128471024,7,7,0.2591375392807301,1.979317978939356,0.8854581951837855,0.010038985891053268,49.0,0.9237668814102158
13307.026595956593,0.02966835248617387,56.0631091744375,315.77746834884607,10,4,0.12207108709620465,2.2623307226955776,1.0426754772068039,0.009310508421706448,40.0,0.7975199954307516
21669.091627370206,0.019699541972270192,65.77906986120327,155.68546795428912,5,5,0.5064312910302097,2.8090883268399995,1.3270959853479005,0.014228686520239665,25.0,0.5980841241068802
14027.864802983815,0.054925975449065516,50.029769993434996,252.43411503975267,6,4,0.20152174656166943,6.42038218041095,1.754795294726736,0.006478974996861232,24.0,0.8910724345929784
19352.94413115792,0.06997505888573587,50.09108997400565,52.33771343427213,6,9,0.03649492375818475,1.9587480216567634,0.7042236766978707,0.016938651072809327,54.0,0.9953660935483339
23508.612714540002,0.005246527009492235,59.678145309293974,22.895250033025917,4,7,0.4578634395793481,2.168360886990696,1.021423741530282,0.022898442075404153,28.0,0.5989686238914343
13789.44876266314,0.01930354691978275,52.68913430949553,106.0092486749711,7,4,0.7896292555568133,3.4762579189326974,1.6719912062704028,0.012173680494946762,28.0,0.6971832725547408
24640.228165935438,0.005828220195848154,68.11688359636325,89.9448246217798,6,5,0.6599499456127946,1.9736300745879718,0.98706349952231,0.025273862418373684,30.0,0.6208180494788258
13970.419206033079,0.05474201823836156,52.558390425274965,73.33740389198444,8,4,0.22434739918092478,2.982422053527617,1.4220138200218333,0.00853073482878269,32.0,0.720792911392749
20418.48194821438,0.002744379780936841,52.56970443977436,94.24183991916264,8,3,0.6565893863865253,3.048910717862084,1.4387585864204488,0.015509342899074054,24.0,0.6017280140741392
23147.458953082292,0.006124136146230592,53.480967048430685,60.062884430339885,6,9,0.05730416711386725,2.926882690160098,0.6612704093732864,0.020272516540032964,54.0,1.0361194964315055
26152.803999537427,0.010874714869868799,70.47763438183163,152.88637642552789,9,3,0.930629218550635,2.5266996121716043,1.2386822180998367,0.020949183592065455,27.0,0.6104385465607274
14146.564393800256,0.055057393029292204,46.31601454470944,78.05131244651866,5,5,0.666939318012333,3.6170673541423284,1.6334002382077708,0.011350660318696354,25.0,0.6609627555531962
21260.75983236413,0.048216509005247224,55.73495346824297,305.5050373715574,3,7,0.6051825995594727,3.42037896664222,1.5204077187514713,0.014380215224012291,21.0,0.5883777280578121
13502.900798451315,0.007839479116390442,54.93222955942063,337.6008453602469,7,4,0.05638183358798784,3.394305999533443,1.4433307436339162,0.010171722547026626,28.0,0.6823507089189904
14049.491441630084,0.041017783490278514,48.60279106977057,20.888988309408425,6,6,0.009936751715047265,2.4266543149174815,1.001283662893175,0.013532035320844158,36.0,0.738349848159094
14454.887523940934,0.013387795640578886,89.1595540655621,15.847760199266292,6,8,0.09314644630124334,3.4093756173260523,1.3146355962702456,0.011333951297379324,48.0,0.9914924134637796
13502.900798451315,0.1225596177352184,52.282081054946836,321.37850068774304,8,5,0.0402333908915473,2.770029447722913,0.9021810671663149,0.012456614791176492,40.0,0.814201898672392
24546.952534700387,0.018239732210205164,65.50097437746213,10.58203826519646,7,7,0.28402194063495256,1.4018284496472726,0.7006325355067872,0.024686460669478768,49.0,0.8915843835210605
24704.17879884141,0.006487758615872072,68.44509964896456,134.34068895329546,8,3,0.46070392569039226,2.635539654517405,1.306838896167334,0.02200096986798443,24.0,0.5721624026185087
11061.495663441958,0.00039370404205195907,38.86518409247962,89.78625654955194,6,5,0.10862517741652451,4.149789432650407,1.7973419945217701,0.007223508548841515,30.0,0.7738468881571923
23284.38207906334,0.054086600264538515,50.88680838202423,58.993684041864185,6,10,0.04346447050228313,6.79833577006586,0.6337516739024713,0.019044029977393937,60.0,1.3449086033531494
11061.495663441958,0.00486386512459221,39.37890879717345,87.96310446462994,6,5,0.06198775161680506,3.8082958256054784,1.6605436805830667,0.0067588278211924945,30.0,0.746435082511889
23422.517862406,0.005246527009492235,59.678145309293974,22.895250033025917,4,7,0.4578634395793481,2.1679791351488253,1.0212920827865053,0.022249434238558276,28.0,0.5989357076316806
22388.713140789936,0.028519115563993357,48.61843305477047,55.58996653504601,6,10,0.007652889572497601,1.7574485085610896,0.6371598537258348,0.017143592330993725,60.0,1.0813739828385125
21698.219069300565,0.013127630880367815,58.769534960446144,105.06379160181847,5,5,0.9938870751675581,2.8413509482689103,1.3318013424417705,0.014591953667153023,25.0,0.6000715834334835
14203.916940399697,0.048629232484892385,53.05811561348844,72.27422226986481,8,4,0.7862044934083099,2.857854012811978,1.3955489118383473,0.012097501959156653,32.0,0.7133869169526431
19317.924712140393,0.025615224762177882,52.82912586497226,26.0303659923911,6,5,0.037505764076870146,3.427647417982558,0.9897437072929144,0.01486146792231393,30.0,0.6967738431094975
14651.56867660043,0.044902199255411,48.6506300786934,216.0324014494131,7,5,0.045751452183271674,2.4582380511245017,1.039842988654025,0.013210136444715323,35.0,0.7255353554987537
13199.434228997108,0.005257661760629079,31.397484275662187,338.53066256083514,7,6,0.056012545637540045,2.543792728287161,0.9931800401839865,0.009807067035401181,42.0,0.8399009764858898
19360.702035103226,0.011925164551616678,46.74560036965142,321.1866339428997,6,3,0.44315400026768426,5.652881618276756,2.4796521605561006,0.009026913434823333,18.0,0.8143107778675012
13344.376156156586,0.12375863453523199,54.93222955942063,336.7517366873234,9,4,0.0013525555951802194,2.4475760728797336,1.1088793016332406,0.00932194922446956,36.0,0.7443633231502356
13179.466843411927,0.012570350365390828,46.48079352007436,72.55509565492842,6,4,0.6466478929748494,3.9593408780154036,1.8592980656565898,0.0057726507004401085,24.0,0.6825695414087479
14203.916940399697,0.048629232484892385,53.05811561348844,31.119480058004413,8,4,0.7862044934083099,2.8804833118020445,1.3769498602593129,0.012171839039511334,32.0,0.7136006248641175
21448.001036483936,0.008975036104133537,62.85472085950768,119.57357387841428,5,5,0.6448692299292114,2.801131252094426,1.3040383463923755,0.015238641043502445,25.0,0.5965796197741333
23147.458953082292,0.006124136146230592,53.480967048430685,60.062884430339885,6,9,0.10413545161384723,2.926882690160098,0.6612704093732864,0.020272516540032964,54.0,1.036119350909309
12153.162864660919,0.08593414964489687,54.93222955942063,321.37850068774304,8,4,0.053611642677013314,5.629930460443125,1.3614024691408626,0.012530914249476348,32.0,0.8937394934222266
19360.696637799807,0.013677782983669359,47.142085472485746,321.23764835820583,6,3,0.2556741584176005,5.807211432213933,2.6409530651092017,0.008972761552814871,18.0,0.8405916743379117
13199.434228997108,0.002426276310812603,29.175109950445403,341.042460239296,7,6,0.2856901961454185,2.3759889423900717,1.0562430577382953,0.009297841545763122,42.0,0.8354946536757362
13199.434228997108,0.0051018603707649775,27.998950770355776,320.7317488294691,7,6,0.09469590552364576,8.038165629019758,1.0265531858802255,0.008686723548986397,42.0,1.2022036908184675
14037.293764091262,0.07153121133472241,52.70304213465436,257.077289220682,6,4,0.09469801330119296,6.5856162063009736,1.6402742122614127,0.007344426869017551,24.0,0.9014338179767978
21595.24673577214,0.04623216224188953,53.56178854669618,279.00171304554965,7,3,0.13863894238355096,3.578593227463023,1.6947149410887252,0.009437421743582279,21.0,0.6087598559715975
27879.2499203325,0.012922650547738822,69.20194293736449,326.5800786176429,7,5,0.17094433526571834,1.8481783821722728,0.9372427426227267,0.03333940796884785,35.0,0.6942595205022986
19386.3739365161,0.013724199358248017,46.94598841300482,321.2927417239976,9,3,0.3975959464001467,2.6872620421196327,1.2641926292860903,0.010105522406101505,27.0,0.6198154248992672
21594.231081330687,0.038616661062319965,52.593306243103754,102.48979790039247,6,3,0.7860252724738168,7.777442717760188,3.208011562791902,0.008919372196453584,18.0,1.0675018399857696
22168.729400657066,0.0296086362808729,58.07326749586757,45.081206521971666,6,8,0.11876587057919377,2.1625993356698006,0.751200584604365,0.01840370080356232,48.0,0.9088949473142915
13502.900798451315,0.08593414964489687,52.77676131914008,281.1622628371352,8,4,0.05638183358798784,2.962416366858408,1.316560135173427,0.009757326871041645,32.0,0.7148769657706053
21599.868046650932,0.0937752107969169,46.54911099312673,102.42571979406466,6,10,0.05997298592246875,2.5552846874160275,0.6641792199265842,0.014823750835580648,60.0,1.1162270386581583
22168.729400657066,0.028381967035201367,58.07326749586757,37.78088880270832,6,7,0.034771964404475865,3.662086834801369,0.8150763560831829,0.017639722100967634,42.0,0.8884377123516695
21594.231081330687,0.04775922399826535,52.55999408972479,102.48718202564766,6,3,0.8043703570153308,8.100992014012519,5.251068087979542,0.008821636491555766,18.0,1.2883733303743337
19316.84281467527,0.008877477924583026,50.0996625947278,321.69374701870487,8,3,0.03649492375818475,2.8615677572153575,1.3541336622393727,0.010086432376595232,24.0,0.5871559912929045
14142.85426392179,0.03756566353607758,46.571413418997444,47.18487145363247,7,6,0.7016520985402956,1.9475352799178864,0.950133575225581,0.012741369096219332,42.0,0.8120768669288255
13199.434228997108,0.02103022216995199,31.318943291633257,73.37295972610856,7,5,0.056012545637540045,3.0735311391463362,1.2463696297784046,0.009470182716583814,35.0,0.7647306198888553
27348.87257513818,0.012922650547738822,69.20194293736449,326.5800786176429,7,5,0.17094433526571834,1.8459601519830224,0.9336570629013147,0.03051951486403311,35.0,0.6938910657671039
22168.729400657066,0.024260796816051942,62.65025655797944,59.945907132011236,6,8,0.034771964404475865,5.843942507809661,0.7288878109387456,0.018530290378042935,48.0,1.1095096769114656
13243.905550070713,0.014688924630369964,33.113238285474324,36.04939071753593,7,6,0.0931505399255095,5.941094914459267,0.9743179112270162,0.00988224374915065,42.0,1.0381726093364485
13911.057452980167,0.012373728532462533,33.217943067143,69.57971473005604,7,4,0.8215640445190852,3.2617326711082235,1.5184058779591325,0.009768205005895493,28.0,0.6779286793546344
19386.3739365161,0.013724199358248017,51.93887149804801,321.2927417239976,9,3,0.09614544865669009,2.6269996562543256,1.241251213357204,0.010301011346112436,27.0,0.6156580922715029
18437.937570960014,0.031231522213987957,52.5320600772214,293.0393816864551,3,6,0.5044962050364965,4.312606826053891,1.9806783589954213,0.014793311029023405,18.0,0.6564580273499119
14446.525346944954,0.00747405950351835,35.16909027567942,15.740032212608991,7,8,0.021017583158735226,1.6862763469634081,0.7507921446159603,0.011564855347679473,56.0,1.018946126067439
13199.434228997108,0.0051018603707649775,27.998950770355776,313.8465904027135,7,5,0.021890825091412693,3.213856869923923,1.245674719328301,0.008755113069819841,35.0,0.7719104536101602
21599.868046650932,0.0937752107969169,47.95670947153748,102.42571979406466,6,10,0.07790956897042484,2.4983876739224407,0.6599314625064294,0.014786511701158515,60.0,1.1135391411186377
21434.116544171397,0.006727944783773245,86.23876488982702,19.003373731896144,6,8,0.08619538563884876,2.365992004283374,0.8382894090879296,0.013868499571124219,48.0,0.9217558703967839
13061.18928045998,0.002426276310812603,37.56578246289799,323.6653478480554,7,7,0.2856901961454185,1.9109928483591492,0.8665337565998048,0.013163190797230408,49.0,0.9201124688023419
22034.82693434702,0.005928951177114783,48.9574915369236,58.993684041864185,6,10,0.04899409914016675,2.3865247166332986,0.6315785408739829,0.015420341546173104,60.0,1.1073613013548607
13199.434228997108,0.029991803537712303,29.44234050186872,320.7706221665217,7,6,0.05760141290788825,2.5026626183076246,1.0172967828479587,0.009087151281851138,42.0,0.8391831722507949
13502.900798451315,0.1223927697153005,54.93222955942063,277.97358799172264,8,4,0.0402333908915473,3.663645893653448,1.2340089092460496,0.010583529348176534,32.0,0.7502994140423105
